video_id,item_title,item_link,item_duration,item_create_day,like_cnt_all,comment_cnt_all,favourite_cnt_all,share_cnt_all,hot_score,oss_object,created_at,is_aigc,ocr_gt,_parsed_ocr_gt
7625645779021057343,我的妻子很香你知道吗，那你死定了 导语 #剧情  #ai  #甜宠,https://www.douyin.com/share/video/7625645779021057343/?mid=7625645767890209545,43.2,2026/4/6,40007,538,8654,6098,82.46128677023218,videos/7625645779021057343.mp4,07:53.5,1.0,"['系统让我攻略', '未婚夫的哥哥', '（攻略ing)', '82% (攻略ing)', '终于', '99% 目标的攻略值到了99%', '完了宿主', '我们攻略错人了', '男主应该是弟弟', '就是你未婚夫', '86% 而且那不是攻略值', '86% 是隐忍值', '男主他哥道德感很高的', '现在肯定烦死你了', '（更换攻略对象）', '(数据异常)', '等等']","['系统让我攻略', '未婚夫的哥哥', '（攻略ing)', '82% (攻略ing)', '终于', '99% 目标的攻略值到了99%', '完了宿主', '我们攻略错人了', '男主应该是弟弟', '就是你未婚夫', '86% 而且那不是攻略值', '86% 是隐忍值', '男主他哥道德感很高的', '现在肯定烦死你了', '（更换攻略对象）', '(数据异常)', '等等']"
7624365247414963496,下山成婚：契约娇妻心动了 #乡下老公不好惹 #山野高手替嫁婚约 #契约夫妻日久生情 #超酷影视 #短国的夏天 陈南自幼在山上习武，被师父赶下山持玉佩完婚。途中救下被追杀的李惠然，得知她是未婚妻的妹妹。到李家后，大小姐李惠宁当场悔婚，李惠然主动替姐出嫁，想借他挽救家族公司，二人约定契约成婚。原本各取所需，可陈南屡次将她从危难中救出，李惠然渐渐对这个山里来的丈夫动了心。,https://www.douyin.com/share/video/7624365247414963496/?mid=7624365212334017286,89.839,2026/4/3,59057,454,16397,4297,82.22061716683218,videos/7624365247414963496.mp4,08:17.8,0.0,"['你', '老爷子', '她不愿意就算了', '正好', '我喜欢', '胸大', '屁股翘的', '你还装上了', '看到没', '这是我男朋友', '给我买的求婚戒指', '你个穷鬼', '种一辈子地也买不起', '什么男朋友', '什么求婚', '爷爷', '我已经答应了王少的求婚', '等我当上了王家少夫人', '肯定会提携李家的', '到时候咱们李家的生意', '肯定能更上一层楼', '你', '你糊涂啊你', '你赶快', '把东西给王家给我送回去', '爸', '这王少聘礼都下了', '共两亿', '还有十亿的投资', '哪一点不比', '这臭小子强啊', '愚不可及', '王家那个废物', '怎么可以跟小南比', '反正我不嫁', '谁爱嫁谁嫁', '你', '你', '爸', '您别动气啊爸', '从小到大', '李惠宁想要什么', '爷爷都顺着她', '但这次', '爷爷固执的不对劲啊', '难道', '爷爷宠的不是李惠宁', '而是', '陈南的未婚妻', '如果是真的', '或许', '我可以赌一把', '爷爷', '姐姐不嫁', '我嫁']","['你', '老爷子', '她不愿意就算了', '正好', '我喜欢', '胸大', '屁股翘的', '你还装上了', '看到没', '这是我男朋友', '给我买的求婚戒指', '你个穷鬼', '种一辈子地也买不起', '什么男朋友', '什么求婚', '爷爷', '我已经答应了王少的求婚', '等我当上了王家少夫人', '肯定会提携李家的', '到时候咱们李家的生意', '肯定能更上一层楼', '你', '你糊涂啊你', '你赶快', '把东西给王家给我送回去', '爸', '这王少聘礼都下了', '共两亿', '还有十亿的投资', '哪一点不比', '这臭小子强啊', '愚不可及', '王家那个废物', '怎么可以跟小南比', '反正我不嫁', '谁爱嫁谁嫁', '你', '你', '爸', '您别动气啊爸', '从小到大', '李惠宁想要什么', '爷爷都顺着她', '但这次', '爷爷固执的不对劲啊', '难道', '爷爷宠的不是李惠宁', '而是', '陈南的未婚妻', '如果是真的', '或许', '我可以赌一把', '爷爷', '姐姐不嫁', '我嫁']"
7625253704698556297,#AI总裁的意外强吻 #随变ai随便玩,https://www.douyin.com/share/video/7625253704698556297/?mid=7625253633369606948,10.067,2026/4/5,16888,838,4121,6731,81.83774766496313,videos/7625253704698556297.mp4,08:52.4,1.0,"['总裁', '总又不起对不起', '躲了这么久，这下，你跑不不掉了']","['总裁', '总又不起对不起', '躲了这么久，这下，你跑不不掉了']"
7625596926242589992,家人受辱，我摊牌了战将身份 #因为一个片段看了整部剧 #好剧推荐 #抖音短剧新番计划,https://www.douyin.com/share/video/7625596926242589992/?mid=7625596974424296218,93.667,2026/4/6,86665,658,19830,2939,82.57665027160238,videos/7625596926242589992.mp4,14:15.8,0.0,"['安保队 ANBAODUI', '张总', '您怎么来了', '来来来', '张总请坐', '我听说', '黑龙公司总裁  张   涛 你们抓了个人回来', '黑龙公司总裁  张   涛 怎么回事', '这小子', '把村长王富贵给打了', '这王富贵不是跟咱们', '关系不错吗', '所以我就把他', '给抓回来了', '您放心', '一会我就好好收拾收拾他', '就这种人', '你要不收拾', '他就不知道什么叫敬畏', '你说的对', '该收拾就得收拾', '不过他的身份背景', '你了解清楚没有', '可千万别惹上', '不该惹的人', '您放心', '咱道上混那么长时间了', '那什么人该惹', '什么人不该惹', '咱心里还没数吗', '这小子', '我跟您说', '入伍十年了', '还是个大头兵呢', '最后让部队给轰回来了', '那就是个平头老百姓', '行', '这我就放心了', '我先回去了', '张总', '还有个事', '就是刚才这小子', '上车的时候吧', '发了条消息', '可能是要找关系', '一个泥腿子能有什么关系', '你放心好了', '只要不是省城的大人物', '我都替你兜了', '谢谢张总', '您慢走', '军方办公室 JUNFANGBANGONGSHI', '什么事', '赵将军', '王战员发来消息', '他被黑龙公司的人', '抓起来了', '什么', '竟然有人敢抓他', '我倒要看一看', '青州这片天地', '到底是谁的夭下']","['安保队 ANBAODUI', '张总', '您怎么来了', '来来来', '张总请坐', '我听说', '黑龙公司总裁  张   涛 你们抓了个人回来', '黑龙公司总裁  张   涛 怎么回事', '这小子', '把村长王富贵给打了', '这王富贵不是跟咱们', '关系不错吗', '所以我就把他', '给抓回来了', '您放心', '一会我就好好收拾收拾他', '就这种人', '你要不收拾', '他就不知道什么叫敬畏', '你说的对', '该收拾就得收拾', '不过他的身份背景', '你了解清楚没有', '可千万别惹上', '不该惹的人', '您放心', '咱道上混那么长时间了', '那什么人该惹', '什么人不该惹', '咱心里还没数吗', '这小子', '我跟您说', '入伍十年了', '还是个大头兵呢', '最后让部队给轰回来了', '那就是个平头老百姓', '行', '这我就放心了', '我先回去了', '张总', '还有个事', '就是刚才这小子', '上车的时候吧', '发了条消息', '可能是要找关系', '一个泥腿子能有什么关系', '你放心好了', '只要不是省城的大人物', '我都替你兜了', '谢谢张总', '您慢走', '军方办公室 JUNFANGBANGONGSHI', '什么事', '赵将军', '王战员发来消息', '他被黑龙公司的人', '抓起来了', '什么', '竟然有人敢抓他', '我倒要看一看', '青州这片天地', '到底是谁的夭下']"
7625596895951342883,家人受辱，我摊牌了战将身份 #因为一个片段看了整部剧 #好剧推荐 #抖音短剧新番计划,https://www.douyin.com/share/video/7625596895951342883/?mid=7625596945046063898,79.567,2026/4/6,54096,655,14185,2599,80.93010495682657,videos/7625596895951342883.mp4,23:04.9,0.0,"['王建军入伍十年', '没想到刚回来就', '得罪黑龙公司', '也是他不长眼睛', '竟敢得罪王富贵', '王富贵', '跟刘国才的关系', '谁不清楚啊', '他一个退役的', '怎么可能斗得过呀', '这是鸡蛋碰石头', '找死啊', '可不是吗', '可怜他妈', '好不容易把他盼回来', '你看', '这不', '又被抓走了', '年轻人呐', '看不清楚形势', '那胳膊能拧过大腿吗', '就是', '今天的事', '就有劳兄弟了', '要不今天我弄死他', '放心吧王哥', '改天找你喝酒', '看清楚了吗', '这就是得罪我', '王富贵的下场', '你们给我消停点', '听见没有', '还有你们', '撤', '谁让你拿手机的', '行了', '一个在部队', '都待不下去的货', '你就让他找', '他能找来什么人啊', '就让他知道知道', '敢跟老子作对', '不管你找谁来', '都救不了你']","['王建军入伍十年', '没想到刚回来就', '得罪黑龙公司', '也是他不长眼睛', '竟敢得罪王富贵', '王富贵', '跟刘国才的关系', '谁不清楚啊', '他一个退役的', '怎么可能斗得过呀', '这是鸡蛋碰石头', '找死啊', '可不是吗', '可怜他妈', '好不容易把他盼回来', '你看', '这不', '又被抓走了', '年轻人呐', '看不清楚形势', '那胳膊能拧过大腿吗', '就是', '今天的事', '就有劳兄弟了', '要不今天我弄死他', '放心吧王哥', '改天找你喝酒', '看清楚了吗', '这就是得罪我', '王富贵的下场', '你们给我消停点', '听见没有', '还有你们', '撤', '谁让你拿手机的', '行了', '一个在部队', '都待不下去的货', '你就让他找', '他能找来什么人啊', '就让他知道知道', '敢跟老子作对', '不管你找谁来', '都救不了你']"
7623635835480807921,【今天也别修无情道了4集】“小道友不会始乱终弃吧” #剧情 #无情道 #合欢宗,https://www.douyin.com/share/video/7623635835480807921/?mid=7623635798495071026,45.835,2026/4/1,56266,1053,6922,20191,89.15628270665269,videos/7623635835480807921.mp4,47:00.1,0.0,"['你', '你休要胡言乱语', '我的道心坚不可摧', '倒是你', '你一个合欢宗弟子', '不在宗门好好修行', '为何总跟着我一个无情道弟子', '哼', '还不是那日道友不肯接住我', '让我结结实实摔在那地上', '伤了手臂', '现在还隐隐作痛呢', '我受了伤', '无人照料', '自然得怪在你头上', '小道友不会始乱终弃吧', '那', '那你跟着我', '不要走丢了', '免得再受了伤', '这还差不多']","['你', '你休要胡言乱语', '我的道心坚不可摧', '倒是你', '你一个合欢宗弟子', '不在宗门好好修行', '为何总跟着我一个无情道弟子', '哼', '还不是那日道友不肯接住我', '让我结结实实摔在那地上', '伤了手臂', '现在还隐隐作痛呢', '我受了伤', '无人照料', '自然得怪在你头上', '小道友不会始乱终弃吧', '那', '那你跟着我', '不要走丢了', '免得再受了伤', '这还差不多']"
7625961573442537642,奖池还在叠加 #搞笑 #13路末班车 #悬疑,https://www.douyin.com/share/video/7625961573442537642/?mid=7625961528180706084,47.034,2026/4/7,19588,665,2309,34529,86.67493324337241,videos/7625961573442537642.mp4,47:05.4,0.0,"['师傅', '唐显生是13路末班车的第一任司机', '十年前就淹死了', '谁', '我唐显生', '李耀你该出车了', '徒儿', '快从后门走', '去怀远路2386号', '找刘庆祝', '13路的孽债', '我刘云波也无能为力', '刘云波', '您不是叫刘庆祝么', '什么 刘庆祝', '是谁介绍你来的', '我 我师父', '吴雨昆', '10年前13路车上一把大火烧死的那个老头', '才叫吴雨昆', '谁', '徒儿回家']","['师傅', '唐显生是13路末班车的第一任司机', '十年前就淹死了', '谁', '我唐显生', '李耀你该出车了', '徒儿', '快从后门走', '去怀远路2386号', '找刘庆祝', '13路的孽债', '我刘云波也无能为力', '刘云波', '您不是叫刘庆祝么', '什么 刘庆祝', '是谁介绍你来的', '我 我师父', '吴雨昆', '10年前13路车上一把大火烧死的那个老头', '才叫吴雨昆', '谁', '徒儿回家']"
7624365144738434356,下山成婚：契约娇妻心动了 #乡下老公不好惹 #山野高手替嫁婚约 #契约夫妻日久生情 #超酷影视 #短国的夏天 陈南自幼在山上习武，被师父赶下山持玉佩完婚。途中救下被追杀的李惠然，得知她是未婚妻的妹妹。到李家后，大小姐李惠宁当场悔婚，李惠然主动替姐出嫁，想借他挽救家族公司，二人约定契约成婚。原本各取所需，可陈南屡次将她从危难中救出，李惠然渐渐对这个山里来的丈夫动了心。,https://www.douyin.com/share/video/7624365144738434356/?mid=7624365119153589042,92.486,2026/4/3,80090,688,20538,5995,85.55219561073531,videos/7624365144738434356.mp4,47:11.7,0.0,"['不是', '你丫到底谁呀', '你到底想干嘛', '我叫陈南', '天元山种地的', '我就想搭个顺风车', '去江州', '我真没跟你开玩笑', '真的有人在追杀我', '你现在下车还来得及', '没完了是吧', '上', '你最好在车里老实待着', '这里没你的事', '你最好让她回来', '她不是这些人的对手', '小雪可是', '江州市的武术冠军', '哎你看', '你看我说什么来着']","['不是', '你丫到底谁呀', '你到底想干嘛', '我叫陈南', '天元山种地的', '我就想搭个顺风车', '去江州', '我真没跟你开玩笑', '真的有人在追杀我', '你现在下车还来得及', '没完了是吧', '上', '你最好在车里老实待着', '这里没你的事', '你最好让她回来', '她不是这些人的对手', '小雪可是', '江州市的武术冠军', '哎你看', '你看我说什么来着']"
7625577755723809649,冲突开始升级#漫剧 #AI漫剧 #seedance #即梦,https://www.douyin.com/share/video/7625577755723809649/?mid=7625577736238222090,107.767,2026/4/6,46510,356,13903,12836,85.3008627834285,videos/7625577755723809649.mp4,47:24.8,1.0,"['赵天宇你敢动他一下试试', '苏总我这是帮您清理门户', '这个废物根本不配站您身边', '是啊 苏总', '他就是个废物', '赵少也是为你好', '不用他动手', '你想教训我尽管来', '赵天宇 赵氏集团的少东家', '既然你主动来找事', '那就别怪我不客气', '正好给你们一个小小的教训', '废物还敢嘴硬', '今天我就扇烂你的脸', '让你知道得罪我的下场', '啊疼疼疼疼疼', '林辰 你快放开我', '你知道我是谁吗', '我爸是赵天雄', '你敢动我', '我爸不会放过你的', '赵天雄 就算他来了', '也不敢这样跟我说话', '我的脸你不配碰', '我的人你更不配动', '记住', '以后再敢对我', '对清鸢说一句不敬的话', '我断的就不是你的手腕', '而是你的命', '谁敢动我儿子', '未完待续']","['赵天宇你敢动他一下试试', '苏总我这是帮您清理门户', '这个废物根本不配站您身边', '是啊 苏总', '他就是个废物', '赵少也是为你好', '不用他动手', '你想教训我尽管来', '赵天宇 赵氏集团的少东家', '既然你主动来找事', '那就别怪我不客气', '正好给你们一个小小的教训', '废物还敢嘴硬', '今天我就扇烂你的脸', '让你知道得罪我的下场', '啊疼疼疼疼疼', '林辰 你快放开我', '你知道我是谁吗', '我爸是赵天雄', '你敢动我', '我爸不会放过你的', '赵天雄 就算他来了', '也不敢这样跟我说话', '我的脸你不配碰', '我的人你更不配动', '记住', '以后再敢对我', '对清鸢说一句不敬的话', '我断的就不是你的手腕', '而是你的命', '谁敢动我儿子', '未完待续']"
7624367685719084323,01赵晨欣悔婚，任永冷静应允。,https://www.douyin.com/share/video/7624367685719084323/?mid=7624367672142203689,104.106,2026/4/3,37292,980,17841,4923,84.77840526332075,videos/7624367685719084323.mp4,47:46.8,0.0,"['我是任氏集团总裁', '她是赵氏继承人', '两家联姻', '联的不仅仅是婚姻', '更是两个商业帝国的', '强强联合', '任总', '赵小姐来公司找您', '她说她今天', '必须要见到您', '把话说清楚', '这婚', '她不跟您结了', '好的', '知道了', '让她等我', '然而', '她却选在', '我签并购协议的时候', '说她爱上了别人', '提出悔婚', '她以为毁掉的', '只是一桩婚事', '实际上', '她是毁掉了', '整个赵氏集团', '任总', '去通知赵晨欣', '来我办公室见我', '好的', '我会通知她的', '那给赵氏投资的事', '暂时搁置', '重新做风险评估', '可是这样一来', '赵氏的资金链即将断裂', '整个赵氏企业', '将面临破产', '暂时搁置', '重新做风险评估', '知道了', '我要退婚']","['我是任氏集团总裁', '她是赵氏继承人', '两家联姻', '联的不仅仅是婚姻', '更是两个商业帝国的', '强强联合', '任总', '赵小姐来公司找您', '她说她今天', '必须要见到您', '把话说清楚', '这婚', '她不跟您结了', '好的', '知道了', '让她等我', '然而', '她却选在', '我签并购协议的时候', '说她爱上了别人', '提出悔婚', '她以为毁掉的', '只是一桩婚事', '实际上', '她是毁掉了', '整个赵氏集团', '任总', '去通知赵晨欣', '来我办公室见我', '好的', '我会通知她的', '那给赵氏投资的事', '暂时搁置', '重新做风险评估', '可是这样一来', '赵氏的资金链即将断裂', '整个赵氏企业', '将面临破产', '暂时搁置', '重新做风险评估', '知道了', '我要退婚']"
7623672029838108314,以为长夜无尽，直到你撞碎了我的黑暗！4月2日#扯月亮坠落 静待故事开启！#至春禾 #甘望星,https://www.douyin.com/share/video/7623672029838108314/?mid=7623671948119231275,30.72,2026/4/1,69650,1116,4950,4585,82.94420129820853,videos/7623672029838108314.mp4,49:35.5,0.0,"['小月亮', '程亦', '谁都好吗', '除了你', '我明明记得她爱过我的', '小月亮', '我把你从天上扯下来', '好不好']","['小月亮', '程亦', '谁都好吗', '除了你', '我明明记得她爱过我的', '小月亮', '我把你从天上扯下来', '好不好']"
7625525065970724069,我以为王伊泽只是想分点钱  原来是我错了 他到后面也只是让他哥请搓个澡   没想到他是真的为老人担忧   后面他哥说搓澡AA我没绷住#人性#王伊泽,https://www.douyin.com/share/video/7625525065970724069/?mid=7618781385918892078,73.978,2026/4/6,29817,631,2719,9151,81.95322087248732,videos/7625525065970724069.mp4,49:59.0,0.0,"['卧槽这是人性', '这么险恶吗', '我就问你', '那老头今晚要没了呢', '他没就没了呗', '看病那人要没了呢', '等这钱救命那人要没了呢', '那跟咱有啥关系啊', '不是你拿的钱呐', '跟咱有啥关系', '是不是你拿的啊', '这钱你能花一辈子不啊', '你能睡着觉不啊', '咱老王家没这样人', '这钱就是你明明可以', '就你亲眼看着', '你喊一嗓子啊', '你一点惭愧都没有', '我当时脑袋就在想一件事', '卧槽', '这人真特么坏', '我可能装好人了', '不好意思', '对不起哥', '我错了', '带我去上楼加个钟吧', '谢谢', '走', '一会AA', '你能结就结', '结不了拉到', '走吧', '还上楼不', '走啊', '人性', '在你这体现的淋漓尽致', '哥哥', 'AA', '没问题', '撤吧']","['卧槽这是人性', '这么险恶吗', '我就问你', '那老头今晚要没了呢', '他没就没了呗', '看病那人要没了呢', '等这钱救命那人要没了呢', '那跟咱有啥关系啊', '不是你拿的钱呐', '跟咱有啥关系', '是不是你拿的啊', '这钱你能花一辈子不啊', '你能睡着觉不啊', '咱老王家没这样人', '这钱就是你明明可以', '就你亲眼看着', '你喊一嗓子啊', '你一点惭愧都没有', '我当时脑袋就在想一件事', '卧槽', '这人真特么坏', '我可能装好人了', '不好意思', '对不起哥', '我错了', '带我去上楼加个钟吧', '谢谢', '走', '一会AA', '你能结就结', '结不了拉到', '走吧', '还上楼不', '走啊', '人性', '在你这体现的淋漓尽致', '哥哥', 'AA', '没问题', '撤吧']"
7625859643503381779,张雨婷回家捉奸却遇婆家护短百般阻挠，愤怒下一斧劈开竟揪出闺蜜是小三！#把门给我打开 #热门短剧 #百亿剧好看计划 #短剧,https://www.douyin.com/share/video/7625859643503381779/?mid=7625859674646039337,110.179,2026/4/7,27287,1001,9909,2820,81.12544826768897,videos/7625859643503381779.mp4,50:31.8,0.0,"['那个敏敏和李忠', '就在房间里', '不可能', '绝对不可能', '亲家母', '现在事实摆在面前', '只要你们把门打开', '这件事是谁的错', '就一目了然', '你们现在非不开门', '那这房间里', '就一定有问题', '不能开', '这房门一定不能开', '今天要么把门打开', '要么把李忠叫回来', '一定要给我女儿', '一个交代', '否则', '我是不会善罢甘休的', '喂', '儿子', '你在哪', '赶紧来你妹妹家', '她被李忠欺负了', '亲家公', '有什么话不能好好说', '你这样把他', '大舅哥叫来', '万一打起来', '可怎么办呐', '如果李忠是被冤枉的', '那我儿子', '绝对不会动手', '但他如果真做了', '对不起我女儿的事', '那他被教训', '也是他罪有应得', '这可怎么办呐', '雨婷爸爸', '这天底下做父母的', '哪有盼着自己儿女', '吵架离婚的', '这事就不是这么干的', '就算李忠', '真的在房间里面', '你们也应该好好劝劝', '你们女儿', '别闹', '这一闹', '好好的一个家', '它就散了呀', '如果我女儿的丈夫', '是这样一个人', '我', '我希望她离婚', '哎你', '亲家母', '你消消气', '你相信我儿子', '他绝对不是这种人', '要证明你儿子的清自', '很简单', '把门打开', '是对是错', '大家都清楚了', '不行', '一定不能打开', '这房门一定要开']","['那个敏敏和李忠', '就在房间里', '不可能', '绝对不可能', '亲家母', '现在事实摆在面前', '只要你们把门打开', '这件事是谁的错', '就一目了然', '你们现在非不开门', '那这房间里', '就一定有问题', '不能开', '这房门一定不能开', '今天要么把门打开', '要么把李忠叫回来', '一定要给我女儿', '一个交代', '否则', '我是不会善罢甘休的', '喂', '儿子', '你在哪', '赶紧来你妹妹家', '她被李忠欺负了', '亲家公', '有什么话不能好好说', '你这样把他', '大舅哥叫来', '万一打起来', '可怎么办呐', '如果李忠是被冤枉的', '那我儿子', '绝对不会动手', '但他如果真做了', '对不起我女儿的事', '那他被教训', '也是他罪有应得', '这可怎么办呐', '雨婷爸爸', '这天底下做父母的', '哪有盼着自己儿女', '吵架离婚的', '这事就不是这么干的', '就算李忠', '真的在房间里面', '你们也应该好好劝劝', '你们女儿', '别闹', '这一闹', '好好的一个家', '它就散了呀', '如果我女儿的丈夫', '是这样一个人', '我', '我希望她离婚', '哎你', '亲家母', '你消消气', '你相信我儿子', '他绝对不是这种人', '要证明你儿子的清自', '很简单', '把门打开', '是对是错', '大家都清楚了', '不行', '一定不能打开', '这房门一定要开']"
7623747299428477864,《暗溺》第一集丨你只属于我一个人 不管你是人是鬼 ~ #原创剧情 #宿命感 #占有欲 #控制欲 #强制爱,https://www.douyin.com/share/video/7623747299428477864/?mid=7623747324887452454,91.4,2026/4/1,17031,293,7742,6485,79.81228263283185,videos/7623747299428477864.mp4,37:02.7,1.0,"['凌镜尘 一凌氏集团董事长一 凌总', '凌镜尘 -凌氏集团董事长- 这是颜小姐和傅斯年的资料', '颜小姐接近你', '本就带着目的', '你务必当心', '颜见璃', '颜见璃 颜见璃', '别想着逃', '不管你心里藏着什么事', '你是人是鬼', '都别想能离开我', '半个月前', '我找了十几年', '终于找到你了', '这一次就算绑', '我也不会再让你消失', '乖乖待差', '这里很安全', '没人能伤你', '凌镜尘', '你对我的好', '我不敢要', '也不能要', '你我之间', '从一开始就势不两立', '未完待卖']","['凌镜尘 一凌氏集团董事长一 凌总', '凌镜尘 -凌氏集团董事长- 这是颜小姐和傅斯年的资料', '颜小姐接近你', '本就带着目的', '你务必当心', '颜见璃', '颜见璃 颜见璃', '别想着逃', '不管你心里藏着什么事', '你是人是鬼', '都别想能离开我', '半个月前', '我找了十几年', '终于找到你了', '这一次就算绑', '我也不会再让你消失', '乖乖待差', '这里很安全', '没人能伤你', '凌镜尘', '你对我的好', '我不敢要', '也不能要', '你我之间', '从一开始就势不两立', '未完待卖']"
7625881216968920371,《误入山海经》① 社畜打工人的寒夜穿山海#AI短剧 #原创短剧  #原创漫剧  #爽剧  #原创动漫,https://www.douyin.com/share/video/7625881216968920371/?mid=7625881214087711526,57.307,2026/4/7,41558,367,32942,1570,78.60205689938692,videos/7625881216968920371.mp4,40:08.5,1.0,"['加班这么晚赶回家', '买点零食搞劳自己', '小心', '没想到就交代在这了', '系统激活中...', '系统激活中... 灵魂跃迁启动...', '坐标锁定 上古大荒山海界', '我没死', '这', '这是哪', '原主记忆装载中', '弟弟把家里的粮食都偷了', '混蛋', '这个世界是大荒年', '原来这具身体的原主', '偷了家里口粮換酒', '结果醉死在了路上', '糟了']","['加班这么晚赶回家', '买点零食搞劳自己', '小心', '没想到就交代在这了', '系统激活中...', '系统激活中... 灵魂跃迁启动...', '坐标锁定 上古大荒山海界', '我没死', '这', '这是哪', '原主记忆装载中', '弟弟把家里的粮食都偷了', '混蛋', '这个世界是大荒年', '原来这具身体的原主', '偷了家里口粮換酒', '结果醉死在了路上', '糟了']"
